kind,statementFile,statementLine,statementColumns,details,statementString,numberOfParameters,isPreparedStatement
USING_FALLBACK,/artifact/projects/opennms/opennms-annos/opennms-webapp/src/main/java/org/opennms/web/asset/AssetModel.java,368,38,"org.apache.calcite.sql.parser.SqlParseException: Encountered ""floor ,"" at line 1, column 713.
Was expecting one of:
    ""ALL"" ...
    ""ARRAY"" ...
    ""CASE"" ...
    ""CURRENT"" ...
    ""CURRENT_CATALOG"" ...
    ""CURRENT_DATE"" ...
    ""CURRENT_DEFAULT_TRANSFORM_GROUP"" ...
    ""CURRENT_PATH"" ...
    ""CURRENT_ROLE"" ...
    ""CURRENT_SCHEMA"" ...
    ""CURRENT_TIME"" ...
    ""CURRENT_TIMESTAMP"" ...
    ""CURRENT_USER"" ...
    ""DEFAULT"" ...
    ""DISTINCT"" ...
    ""EXISTS"" ...
    ""LOCALTIME"" ...
    ""LOCALTIMESTAMP"" ...
    ""MULTISET"" ...
    ""NEW"" ...
    ""NEXT"" ...
    ""NOT"" ...
    ""PERIOD"" ...
    ""SESSION_USER"" ...
    ""SYSTEM_USER"" ...
    ""UNIQUE"" ...
    ""USER"" ...
    ""WITH"" ...
    <LBRACE_FN> ...
    ""?"" ...
    ""+"" ...
    ""-"" ...
    <BRACKET_QUOTED_IDENTIFIER> ...
    <QUOTED_IDENTIFIER> ...
    <BACK_QUOTED_IDENTIFIER> ...
    <BIG_QUERY_BACK_QUOTED_IDENTIFIER> ...
    <HYPHENATED_IDENTIFIER> ...
    <IDENTIFIER> ...
    <UNICODE_QUOTED_IDENTIFIER> ...
    ""("" ...
    ""TABLE"" ...
    ""INTERVAL"" ...
    <UNSIGNED_INTEGER_LITERAL> ...
    <DECIMAL_NUMERIC_LITERAL> ...
    ""DECIMAL"" ...
    <APPROX_NUMERIC_LITERAL> ...
    <BINARY_STRING_LITERAL> ...
    <PREFIXED_STRING_LITERAL> ...
    <QUOTED_STRING> ...
    <UNICODE_STRING_LITERAL> ...
    <C_STYLE_ESCAPED_STRING_LITERAL> ...
    <BIG_QUERY_DOUBLE_QUOTED_STRING> ...
    <BIG_QUERY_QUOTED_STRING> ...
    ""TRUE"" ...
    ""FALSE"" ...
    ""UNKNOWN"" ...
    ""NULL"" ...
    <LBRACE_D> ...
    <LBRACE_T> ...
    <LBRACE_TS> ...
    ""DATE"" ...
    ""DATETIME"" ...
    ""TIME"" ...
    ""TIMESTAMP"" ...
    ""CAST"" ...
    ""SAFE_CAST"" ...
    ""TRY_CAST"" ...
    ""EXTRACT"" ...
    ""POSITION"" ...
    ""CONVERT"" ...
    ""TRANSLATE"" ...
    ""OVERLAY"" ...
    ""FLOOR"" ""("" ...
    ""CEIL"" ...
    ""CEILING"" ...
    ""SUBSTRING"" ...
    ""TRIM"" ...
    ""CLASSIFIER"" ...
    ""MATCH_NUMBER"" ...
    ""RUNNING"" ...
    ""PREV"" ...
    ""JSON_EXISTS"" ...
    ""JSON_VALUE"" ...
    ""JSON_QUERY"" ...
    ""JSON_OBJECT"" ...
    ""JSON_OBJECTAGG"" ...
    ""JSON_ARRAY"" ...
    ""JSON_ARRAYAGG"" ...
    ""PERCENTILE_CONT"" ...
    ""PERCENTILE_DISC"" ...
    ""SPECIFIC"" ...
    ""ABS"" ...
    ""AVG"" ...
    ""CARDINALITY"" ...
    ""CHAR"" ...
    ""CHAR_LENGTH"" ...
    ""CHARACTER_LENGTH"" ...
    ""COALESCE"" ...
    ""COLLECT"" ...
    ""COVAR_POP"" ...
    ""COVAR_SAMP"" ...
    ""CUME_DIST"" ...
    ""COUNT"" ...
    ""DENSE_RANK"" ...
    ""ELEMENT"" ...
    ""EVERY"" ...
    ""EXP"" ...
    ""FIRST_VALUE"" ...
    ""FLOOR"" ...
    ""*"" ...
    "")"" ...
    ",,,True
SUPPORTED_PREPARED_STATEMENT,/artifact/projects/opennms/opennms-annos/opennms-webapp/src/main/java/org/opennms/web/asset/AssetModel.java,368,38,"@io.github.eisop.opsc.qual.Sql(out={""INTEGER nodeid"", ""VARCHAR nodelabel""}, file=""/artifact/projects/opennms/opennms-annos/opennms-webapp/src/main/java/org/opennms/web/asset/AssetModel.java"", line=""368"", column=""38"")","select nodeid, nodelabel from node where nodeid in (select nodeid from assets where coalesce(manufacturer,'') != '' or coalesce(vendor,'') != '' or coalesce(modelNumber,'') != '' or coalesce(serialNumber,'') != '' or coalesce(description,'') != '' or coalesce(circuitId,'') != '' or coalesce(assetNumber,'') != '' or coalesce(operatingSystem,'') != '' or coalesce(rack,'') != '' or coalesce(slot,'') != '' or coalesce(port,'') != '' or coalesce(region,'') != '' or coalesce(division,'') != '' or coalesce(department,'') != '' or coalesce(address1,'') != '' or coalesce(address2,'') != '' or coalesce(city,'') != '' or coalesce(state,'') != '' or coalesce(zip,'') != '' or coalesce(building,'') != '' or coalesce(floor,'') != '' or coalesce(room,'') != '' or coalesce(vendorPhone,'') != '' or coalesce(vendorFax,'') != '' or coalesce(dateInstalled,'') != '' or coalesce(lease,'') != '' or coalesce(leaseExpires,'') != '' or coalesce(supportPhone,'') != '' or coalesce(maintContract,'') != '' or coalesce(vendorAssetNumber,'') != '' or coalesce(maintContractExpires,'') != '' or coalesce(displayCategory,'') != '' or coalesce(notifyCategory,'') != '' or coalesce(pollerCategory,'') != '' or coalesce(thresholdCategory,'') != '' or coalesce(comment,'') != '' or coalesce(username,'') != '' or coalesce(password,'') != '' or coalesce(enable,'') != '' or coalesce(connection,'') != '' or coalesce(autoenable,'') != '' or coalesce(cpu,'') != '' or coalesce(ram,'') != '' or coalesce(storagectrl,'') != '' or coalesce(hdd1,'') != '' or coalesce(hdd2,'') != '' or coalesce(hdd3,'') != '' or coalesce(hdd4,'') != '' or coalesce(hdd5,'') != '' or coalesce(hdd6,'') != '' or coalesce(numpowersupplies,'') != '' or coalesce(inputpower,'') != '' or coalesce(additionalhardware,'') != '' or coalesce(admin,'') != '' or coalesce(snmpcommunity,'') != '' or coalesce(rackunitheight,'') != '')",0.0,True
SUPPORTED_PREPARED_STATEMENT,/artifact/projects/opennms/opennms-annos/opennms-webapp/src/main/java/org/opennms/web/asset/ImportAssetsServlet.java,322,28,"@io.github.eisop.opsc.qual.Sql(out={""INTEGER NODEID""}, file=""/artifact/projects/opennms/opennms-annos/opennms-webapp/src/main/java/org/opennms/web/asset/ImportAssetsServlet.java"", line=""322"", column=""28"")",SELECT NODEID FROM ASSETS,0.0,False
CANNOT_DETERMINE_STATEMENT_STRING,/artifact/projects/opennms/opennms-annos/opennms-webapp/src/main/java/org/opennms/web/controller/trend/TrendController.java,165,64,,,,False
SUPPORTED_PREPARED_STATEMENT,/artifact/projects/opennms/opennms-annos/opennms-webapp/src/main/java/org/opennms/web/element/SnmpIfAdmin.java,188,47,"@io.github.eisop.opsc.qual.Sql(in={""INTEGER"", ""INTEGER"", ""INTEGER""}, out={""BIGINT ROWCOUNT""}, file=""/artifact/projects/opennms/opennms-annos/opennms-webapp/src/main/java/org/opennms/web/element/SnmpIfAdmin.java"", line=""188"", column=""47"")",update snmpinterface set snmpifadminstatus = ? where nodeid = ? and snmpifindex=?;,3.0,True
CANNOT_DETERMINE_STATEMENT_STRING,/artifact/projects/opennms/opennms-annos/opennms-webapp/src/main/java/org/opennms/web/event/EventFactory.java,99,60,,,,True
CANNOT_DETERMINE_STATEMENT_STRING,/artifact/projects/opennms/opennms-annos/opennms-webapp/src/main/java/org/opennms/web/event/EventFactory.java,152,66,,,,True
SUPPORTED_PREPARED_STATEMENT,/artifact/projects/opennms/opennms-annos/opennms-webapp/src/main/java/org/opennms/web/event/EventFactory.java,189,38,"@io.github.eisop.opsc.qual.Sql(in={""BIGINT""}, out={""BIGINT eventid"", ""VARCHAR eventuei"", ""INTEGER nodeid"", ""TIMESTAMP eventtime"", ""VARCHAR eventhost"", ""VARCHAR eventsource"", ""VARCHAR ipaddr"", ""VARCHAR eventsnmphost"", ""INTEGER serviceid"", ""VARCHAR eventsnmp"", ""TIMESTAMP eventcreatetime"", ""VARCHAR eventdescr"", ""VARCHAR eventloggroup"", ""VARCHAR eventlogmsg"", ""INTEGER eventseverity"", ""VARCHAR eventpathoutage"", ""VARCHAR eventcorrelation"", ""INTEGER eventsuppressedcount"", ""VARCHAR eventoperinstruct"", ""VARCHAR eventautoaction"", ""VARCHAR eventoperaction"", ""VARCHAR eventoperactionmenutext"", ""VARCHAR eventnotification"", ""VARCHAR eventtticket"", ""INTEGER eventtticketstate"", ""VARCHAR eventforward"", ""VARCHAR eventmouseovertext"", ""CHAR eventlog"", ""CHAR eventdisplay"", ""VARCHAR eventackuser"", ""TIMESTAMP eventacktime"", ""INTEGER alarmid"", ""INTEGER ifindex"", ""VARCHAR systemid"", ""VARCHAR SYSTEMID0"", ""VARCHAR SYSTEMLABEL"", ""VARCHAR LOCATION"", ""VARCHAR NODELABEL"", ""VARCHAR SERVICENAME""}, file=""/artifact/projects/opennms/opennms-annos/opennms-webapp/src/main/java/org/opennms/web/event/EventFactory.java"", line=""189"", column=""38"")","SELECT events.*, monitoringsystems.id AS systemId, monitoringsystems.label AS systemLabel, monitoringsystems.location AS location, node.nodeLabel, service.serviceName FROM events LEFT OUTER JOIN monitoringsystems ON events.systemId=monitoringsystems.id LEFT OUTER JOIN node USING (nodeId) LEFT OUTER JOIN service USING (serviceId) WHERE eventId=? ",1.0,True
USING_FALLBACK,/artifact/projects/opennms/opennms-annos/opennms-webapp/src/main/java/org/opennms/web/event/EventFactory.java,216,38,"org.apache.calcite.sql.parser.SqlParseException: Encountered ""value"" at line 1, column 14.
Was expecting one of:
    ""ABS"" ...
    ""ARRAY"" ...
    ""AVG"" ...
    ""CARDINALITY"" ...
    ""CASE"" ...
    ""CAST"" ...
    ""CEIL"" ...
    ""CEILING"" ...
    ""CHAR"" ...
    ""CHAR_LENGTH"" ...
    ""CHARACTER_LENGTH"" ...
    ""CLASSIFIER"" ...
    ""COALESCE"" ...
    ""COLLECT"" ...
    ""CONVERT"" ...
    ""COUNT"" ...
    ""COVAR_POP"" ...
    ""COVAR_SAMP"" ...
    ""CUME_DIST"" ...
    ""CURRENT"" ...
    ""CURRENT_CATALOG"" ...
    ""CURRENT_DATE"" ...
    ""CURRENT_DEFAULT_TRANSFORM_GROUP"" ...
    ""CURRENT_PATH"" ...
    ""CURRENT_ROLE"" ...
    ""CURRENT_SCHEMA"" ...
    ""CURRENT_TIME"" ...
    ""CURRENT_TIMESTAMP"" ...
    ""CURRENT_USER"" ...
    ""CURSOR"" ...
    ""DATE"" ...
    ""DATETIME"" ...
    ""DECIMAL"" ...
    ""DENSE_RANK"" ...
    ""ELEMENT"" ...
    ""EVERY"" ...
    ""EXISTS"" ...
    ""EXP"" ...
    ""EXTRACT"" ...
    ""FALSE"" ...
    ""FIRST_VALUE"" ...
    ""FLOOR"" ...
    ""FUSION"" ...
    ""GROUPING"" ...
    ""HOUR"" ...
    ""INTERSECTION"" ...
    ""INTERVAL"" ...
    ""JSON_ARRAY"" ...
    ""JSON_ARRAYAGG"" ...
    ""JSON_EXISTS"" ...
    ""JSON_OBJECT"" ...
    ""JSON_OBJECTAGG"" ...
    ""JSON_QUERY"" ...
    ""JSON_VALUE"" ...
    ""LAG"" ...
    ""LAST_VALUE"" ...
    ""LEAD"" ...
    ""LEFT"" ...
    ""LN"" ...
    ""LOCALTIME"" ...
    ""LOCALTIMESTAMP"" ...
    ""LOWER"" ...
    ""MATCH_NUMBER"" ...
    ""MAX"" ...
    ""MIN"" ...
    ""MINUTE"" ...
    ""MOD"" ...
    ""MONTH"" ...
    ""MULTISET"" ...
    ""NEW"" ...
    ""NEXT"" ...
    ""NOT"" ...
    ""NTH_VALUE"" ...
    ""NTILE"" ...
    ""NULL"" ...
    ""NULLIF"" ...
    ""OCTET_LENGTH"" ...
    ""OVERLAY"" ...
    ""PERCENTILE_CONT"" ...
    ""PERCENTILE_DISC"" ...
    ""PERCENT_RANK"" ...
    ""PERIOD"" ...
    ""POSITION"" ...
    ""POWER"" ...
    ""PREV"" ...
    ""RANK"" ...
    ""REGR_COUNT"" ...
    ""REGR_SXX"" ...
    ""REGR_SYY"" ...
    ""RIGHT"" ...
    ""ROW"" ...
    ""ROW_NUMBER"" ...
    ""RUNNING"" ...
    ""SAFE_CAST"" ...
    ""SECOND"" ...
    ""SESSION_USER"" ...
    ""SOME"" ...
    ""SPECIFIC"" ...
    ""SQRT"" ...
    ""STDDEV_POP"" ...
    ""STDDEV_SAMP"" ...
    ""SUBSTRING"" ...
    ""SUM"" ...
    ""SYSTEM_USER"" ...
    ""TIME"" ...
    ""TIMESTAMP"" ...
    ""TRANSLATE"" ...
    ""TRIM"" ...
    ""TRUE"" ...
    ""TRUNCATE"" ...
    ""TRY_CAST"" ...
    ""UNIQUE"" ...
    ""UNKNOWN"" ...
    ""UPPER"" ...
    ""USER"" ...
    ""VAR_POP"" ...
    ""VAR_SAMP"" ...
    ""YEAR"" ...
    <UNSIGNED_INTEGER_LITERAL> ...
    <APPROX_NUMERIC_LITERAL> ...
    <DECIMAL_NUMERIC_LITERAL> ...
    <BINARY_STRING_LITERAL> ...
    <QUOTED_STRING> ...
    <PREFIXED_STRING_LITERAL> ...
    <UNICODE_STRING_LITERAL> ...
    <C_STYLE_ESCAPED_STRING_LITERAL> ...
    <BIG_QUERY_DOUBLE_QUOTED_STRING> ...
    <BIG_QUERY_QUOTED_STRING> ...
    ""("" ...
    <LBRACE_D> ...
    <LBRACE_T> ...
    <LBRACE_TS> ...
    <LBRACE_FN> ...
    ""?"" ...
    ""+"" ...
    ""-"" ...
    ""*"" ...
    <BRACKET_QUOTED_IDENTIFIER> ...
    <QUOTED_IDENTIFIER> ...
    <BACK_QUOTED_IDENTIFIER> ...
    <BIG_QUERY_BACK_QUOTED_IDENTIFIER> ...
    <HYPHENATED_IDENTIFIER> ...
    <IDENTIFIER> ...
    <UNICODE_QUOTED_IDENTIFIER> ...
    ",,,True
SUPPORTED_PREPARED_STATEMENT,/artifact/projects/opennms/opennms-annos/opennms-webapp/src/main/java/org/opennms/web/event/EventFactory.java,216,38,"@io.github.eisop.opsc.qual.Sql(in={""BIGINT""}, out={""VARCHAR name"", ""VARCHAR value""}, file=""/artifact/projects/opennms/opennms-annos/opennms-webapp/src/main/java/org/opennms/web/event/EventFactory.java"", line=""216"", column=""38"")","SELECT name, value FROM event_parameters WHERE eventid = ?",1.0,True
CANNOT_DETERMINE_STATEMENT_STRING,/artifact/projects/opennms/opennms-annos/opennms-webapp/src/main/java/org/opennms/web/event/EventFactory.java,376,66,,,,True
CANNOT_DETERMINE_STATEMENT_STRING,/artifact/projects/opennms/opennms-annos/opennms-webapp/src/main/java/org/opennms/web/event/EventFactory.java,489,66,,,,True
CANNOT_DETERMINE_STATEMENT_STRING,/artifact/projects/opennms/opennms-annos/opennms-webapp/src/main/java/org/opennms/web/event/EventFactory.java,914,66,,,,True
CANNOT_DETERMINE_STATEMENT_STRING,/artifact/projects/opennms/opennms-annos/opennms-webapp/src/main/java/org/opennms/web/event/EventFactory.java,1005,64,,,,True
CANNOT_DETERMINE_STATEMENT_STRING,/artifact/projects/opennms/opennms-annos/opennms-webapp/src/main/java/org/opennms/web/event/EventFactory.java,1057,60,,,,True
SUPPORTED_PREPARED_STATEMENT,/artifact/projects/opennms/opennms-annos/opennms-webapp/src/main/java/org/opennms/web/event/EventFactory.java,1102,38,"@io.github.eisop.opsc.qual.Sql(in={""VARCHAR"", ""TIMESTAMP""}, out={""BIGINT ROWCOUNT""}, file=""/artifact/projects/opennms/opennms-annos/opennms-webapp/src/main/java/org/opennms/web/event/EventFactory.java"", line=""1102"", column=""38"")","UPDATE EVENTS SET EVENTACKUSER=?, EVENTACKTIME=? WHERE EVENTACKUSER IS NULL",2.0,True
CANNOT_DETERMINE_STATEMENT_STRING,/artifact/projects/opennms/opennms-annos/opennms-webapp/src/main/java/org/opennms/web/event/EventFactory.java,1161,64,,,,True
CANNOT_DETERMINE_STATEMENT_STRING,/artifact/projects/opennms/opennms-annos/opennms-webapp/src/main/java/org/opennms/web/event/EventFactory.java,1195,60,,,,True
SUPPORTED_PREPARED_STATEMENT,/artifact/projects/opennms/opennms-annos/opennms-webapp/src/main/java/org/opennms/web/event/EventFactory.java,1221,38,"@io.github.eisop.opsc.qual.Sql(out={""BIGINT ROWCOUNT""}, file=""/artifact/projects/opennms/opennms-annos/opennms-webapp/src/main/java/org/opennms/web/event/EventFactory.java"", line=""1221"", column=""38"")","UPDATE EVENTS SET EVENTACKUSER=NULL, EVENTACKTIME=NULL WHERE EVENTACKUSER IS NOT NULL",0.0,True
CANNOT_DETERMINE_STATEMENT_STRING,/artifact/projects/opennms/opennms-annos/opennms-webapp/src/main/java/org/opennms/web/notification/NoticeFactory.java,89,60,,,,True
UNSUPPORTED_PREPARED_STATEMENT,/artifact/projects/opennms/opennms-annos/opennms-webapp/src/main/java/org/opennms/web/notification/NoticeFactory.java,126,38,"org.apache.calcite.tools.ValidationException: org.apache.calcite.runtime.CalciteContextException: From line 1, column 15 to line 1, column 26: Object 'NOTIFICATION' not found--- JDBC: org.postgresql.util.PSQLException: ERROR: relation ""notification"" does not exist
  Position: 15",SELECT * FROM NOTIFICATION WHERE NOTIFYID=?,,True
SUPPORTED_PREPARED_STATEMENT,/artifact/projects/opennms/opennms-annos/opennms-webapp/src/main/java/org/opennms/web/notification/NoticeFactory.java,162,43,"@io.github.eisop.opsc.qual.Sql(in={""BIGINT""}, out={""CHAR EVENTDISPLAY""}, file=""/artifact/projects/opennms/opennms-annos/opennms-webapp/src/main/java/org/opennms/web/notification/NoticeFactory.java"", line=""162"", column=""43"")",SELECT eventDisplay FROM events WHERE eventid=?,1.0,True
CANNOT_DETERMINE_STATEMENT_STRING,/artifact/projects/opennms/opennms-annos/opennms-webapp/src/main/java/org/opennms/web/notification/NoticeFactory.java,315,60,,,,True
CANNOT_DETERMINE_STATEMENT_STRING,/artifact/projects/opennms/opennms-annos/opennms-webapp/src/main/java/org/opennms/web/notification/NoticeFactory.java,428,60,,,,True
CANNOT_DETERMINE_STATEMENT_STRING,/artifact/projects/opennms/opennms-annos/opennms-webapp/src/main/java/org/opennms/web/notification/NoticeFactory.java,485,60,,,,True
CANNOT_DETERMINE_STATEMENT_STRING,/artifact/projects/opennms/opennms-annos/opennms-webapp/src/main/java/org/opennms/web/notification/NoticeFactory.java,542,60,,,,True
CANNOT_DETERMINE_STATEMENT_STRING,/artifact/projects/opennms/opennms-annos/opennms-webapp/src/main/java/org/opennms/web/notification/NoticeFactory.java,596,60,,,,True
CANNOT_DETERMINE_STATEMENT_STRING,/artifact/projects/opennms/opennms-annos/opennms-webapp/src/main/java/org/opennms/web/notification/NoticeFactory.java,686,64,,,,True
SUPPORTED_PREPARED_STATEMENT,/artifact/projects/opennms/opennms-annos/opennms-webapp/src/main/java/org/opennms/web/notification/NotificationModel.java,107,34,"@io.github.eisop.opsc.qual.Sql(out={""VARCHAR TEXTMSG"", ""VARCHAR NUMERICMSG"", ""INTEGER NOTIFYID"", ""TIMESTAMP PAGETIME"", ""TIMESTAMP RESPONDTIME"", ""VARCHAR ANSWEREDBY"", ""INTEGER NODEID"", ""VARCHAR INTERFACEID"", ""INTEGER SERVICEID"", ""BIGINT EVENTID""}, file=""/artifact/projects/opennms/opennms-annos/opennms-webapp/src/main/java/org/opennms/web/notification/NotificationModel.java"", line=""107"", column=""34"")","SELECT textmsg, numericmsg, notifyid, pagetime, respondtime, answeredby, nodeid, interfaceid, serviceid, eventid from NOTIFICATIONS ORDER BY pagetime ASC;",0.0,False
SUPPORTED_PREPARED_STATEMENT,/artifact/projects/opennms/opennms-annos/opennms-webapp/src/main/java/org/opennms/web/notification/NotificationModel.java,132,18,"@io.github.eisop.opsc.qual.Sql(in={""INTEGER""}, out={""VARCHAR SERVICENAME""}, file=""/artifact/projects/opennms/opennms-annos/opennms-webapp/src/main/java/org/opennms/web/notification/NotificationModel.java"", line=""132"", column=""18"")",SELECT servicename from service where serviceid = ?,1.0,True
UNSUPPORTED_PREPARED_STATEMENT,/artifact/projects/opennms/opennms-annos/opennms-webapp/src/main/java/org/opennms/web/outage/OutageFactory.java,84,34,"org.apache.calcite.tools.ValidationException: org.apache.calcite.runtime.CalciteContextException: From line 1, column 68 to line 1, column 73: Column 'NODEID' not found in any table--- JDBC: org.postgresql.util.PSQLException: ERROR: column ""nodeid"" specified in USING clause does not exist in left table",SELECT COUNT(OUTAGEID) AS OUTAGECOUNT FROM OUTAGES JOIN NODE USING(NODEID) JOIN IPINTERFACE ON OUTAGES.NODEID=IPINTERFACE.NODEID AND OUTAGES.IPADDR=IPINTERFACE.IPADDR JOIN IFSERVICES ON OUTAGES.NODEID=IFSERVICES.NODEID AND OUTAGES.IPADDR=IFSERVICES.IPADDR AND OUTAGES.SERVICEID=IFSERVICES.SERVICEID WHERE PERSPECTIVE IS NULL AND IFREGAINEDSERVICE IS NULL AND (NODE.NODETYPE != 'D' AND IPINTERFACE.ISMANAGED != 'D' AND IFSERVICES.STATUS != 'D') ,,False
CANNOT_DETERMINE_STATEMENT_STRING,/artifact/projects/opennms/opennms-annos/opennms-webapp/src/main/java/org/opennms/web/outage/OutageFactory.java,123,66,,,,True
UNSUPPORTED_PREPARED_STATEMENT,/artifact/projects/opennms/opennms-annos/opennms-webapp/src/main/java/org/opennms/web/outage/OutageFactory.java,157,44,"org.apache.calcite.tools.ValidationException: org.apache.calcite.runtime.CalciteContextException: From line 1, column 173 to line 1, column 178: Column 'NODEID' not found in any table--- JDBC: org.postgresql.util.PSQLException: ERROR: column ""nodeid"" specified in USING clause does not exist in left table","SELECT OUTAGES.*, NODE.NODELABEL, NODE.LOCATION, IPINTERFACE.IPHOSTNAME, SERVICE.SERVICENAME, NOTIFICATIONS.NOTIFYID, NOTIFICATIONS.ANSWEREDBY FROM OUTAGES JOIN NODE USING(NODEID) JOIN IPINTERFACE ON OUTAGES.NODEID=IPINTERFACE.NODEID AND OUTAGES.IPADDR=IPINTERFACE.IPADDR LEFT OUTER JOIN SERVICE USING(SERVICEID) LEFT OUTER JOIN NOTIFICATIONS ON SVCLOSTEVENTID=NOTIFICATIONS.EVENTID WHERE OUTAGEID=?",,True
CANNOT_DETERMINE_STATEMENT_STRING,/artifact/projects/opennms/opennms-annos/opennms-webapp/src/main/java/org/opennms/web/outage/OutageFactory.java,280,66,,,,True
USING_FALLBACK,/artifact/projects/opennms/opennms-annos/opennms-webapp/src/main/java/org/opennms/web/outage/OutageModel.java,67,38,"org.apache.calcite.tools.ValidationException: org.apache.calcite.runtime.CalciteContextException: From line 22, column 33 to line 22, column 37: No match found for function signature NOW()",,,True
SUPPORTED_PREPARED_STATEMENT,/artifact/projects/opennms/opennms-annos/opennms-webapp/src/main/java/org/opennms/web/outage/OutageModel.java,67,38,"@io.github.eisop.opsc.qual.Sql(in={""INTEGER""}, out={""INTEGER outageid"", ""TIMESTAMP iflostservice"", ""TIMESTAMP ifregainedservice"", ""INTEGER nodeid"", ""VARCHAR nodelabel"", ""VARCHAR location"", ""VARCHAR ipaddr"", ""VARCHAR iphostname"", ""VARCHAR servicename"", ""INTEGER serviceid""}, file=""/artifact/projects/opennms/opennms-annos/opennms-webapp/src/main/java/org/opennms/web/outage/OutageModel.java"", line=""67"", column=""38"")","SELECT DISTINCT 
         outages.outageid, outages.iflostservice, outages.ifregainedservice, node.nodeID, 
         node.nodeLabel, 
         node.location, 
         ipinterface.ipaddr, 
         ipinterface.iphostname, 
         service.servicename, 
         ifservices.serviceId 
    from outages 
    join ifservices 
      on ifservices.id = outages.ifserviceid 
    join ipinterface 
      on ipinterface.id = ifservices.ipinterfaceid 
    join node 
       on node.nodeid = ipinterface.nodeid 
    join service 
      on ifservices.serviceid = service.serviceid 
   where node.nodeid = ? 
     and outages.perspective is null 
     and outages.ifregainedservice is null 
     and outages.suppresstime is null 
      or outages.suppresstime < now() 
order by iflostservice desc",1.0,True
SUPPORTED_PREPARED_STATEMENT,/artifact/projects/opennms/opennms-annos/opennms-webapp/src/main/java/org/opennms/web/outage/OutageModel.java,122,38,"@io.github.eisop.opsc.qual.Sql(in={""TIMESTAMP""}, out={""INTEGER NODEID"", ""VARCHAR LOCATION"", ""TIMESTAMP TIMEDOWN"", ""TIMESTAMP TIMEUP"", ""VARCHAR NODELABEL""}, file=""/artifact/projects/opennms/opennms-annos/opennms-webapp/src/main/java/org/opennms/web/outage/OutageModel.java"", line=""122"", column=""38"")","SELECT DISTINCT node.nodeid, node.location, outages.iflostservice as timeDown, outages.ifregainedservice as timeUp, node.nodelabel FROM outages, node, ipinterface, ifservices WHERE node.nodeid=ipinterface.nodeid AND ipinterface.id=ifservices.ipinterfaceid AND ifservices.id=outages.ifserviceid AND node.nodeType != 'D' AND ipinterface.ismanaged != 'D' AND ifservices.status != 'D' AND outages.iflostservice >= ? AND outages.perspective IS NULL ORDER BY timeDown DESC;",1.0,True
